date,data
2013/01/29,"[0.111934, 0.22778, 0.290572, 0, 0, 0.445985, 0, 0, 0, 0, 0, 0, 0, 0, 0.662723, 0, 0, 0.791571, 0, 0, 0.9336, 1.078288, 2.115076, 0, 0, 0, 0, 0, 0, 0, 1.456339, 1.231404, 1.334737, 1.49277, 1.190943, 1.122678, 1.0, 2.0]"
2013/01/30,"[0.047912, 0.125932, 0.159233, 0, 0, 0.251108, 0, 0, 0, 0, 0, 0, 0, 0, 0.346315, 0, 0, 0.416839, 0, 0, 0.485572, 0.607272, 1.346171, 0, 0, 0, 0, 0, 0, 0, 1.375563, 1.220758, 1.164661, 1.406849, 1.442671, 1.122678, 35.0, 35.0]"
2013/01/31,"[0.020469, 0.052798, 0.063998, 0, 0, 0.10907, 0, 0, 0, 0, 0, 0, 0, 0, 0.148508, 0, 0, 0.193789, 0, 0, 0.240207, 0.6794867085620182, 1.449523, 0, 0, 0, 0, 0, 0, 0, 1.573197, 1.828643, 1.255538, 1.544284, 1.534836, 1.122678, 39.0, 39.0]"
2013/02/01,"[0.009987, 0.035596, 0.043269, 0, 0, 0.079167, 0, 0, 0, 0, 0, 0, 0, 0, 0.112557, 0, 0, 0.1504, 0, 0, 0.190194, 0.264558, 2.420775, 0, 0, 0, 0, 0, 0, 0, 1.744005, 1.888021, 1.44126, 1.729526, 2.144935, 1.122678, 5.0, 5.0]"
2013/02/03,"[0.076312, 0.186596, 0.226572, 0, 0, 0.322514, 0, 0, 0, 0, 0, 0, 0, 0, 0.418687, 0, 0, 0.475078, 0, 0, 0.543652, 0.660812, 4.368722, 0, 0, 0, 0, 0, 0, 0, 1.06591, 0.942811, 0.898358, 1.110979, 1.262421, 1.122678, 1.0, 1.0]"
2013/02/04,"[0.054305, 0.142816, 0.178478, 0, 0, 0.267795, 0, 0, 0, 0, 0, 0, 0, 0, 0.349366, 0, 0, 0.414406, 0, 0, 0.472983, 0.585443, 4.102656, 0, 0, 0, 0, 0, 0, 0, 1.200566, 1.092114, 1.001201, 1.221283, 1.315784, 1.122678, 14.0, 14.0]"
2013/02/07,"[0.016898, 0.070257, 0.085912, 0, 0, 0.144935, 0, 0, 0, 0, 0, 0, 0, 0, 0.200744, 0, 0, 0.2525, 0, 0, 0.307092, 0.40466, 3.099479, 0, 0, 0, 0, 0, 0, 0, 1.556148, 1.613863, 1.277106, 1.566322, 1.901123, 1.122678, 6.0, 6.0]"
2013/02/17,"[0.023231, 0.068453, 0.085273, 0, 0, 0.139263, 0, 0, 0, 0, 0, 0, 0, 0, 0.198629, 0, 0, 0.248479, 0, 0, 0.303788, 0.394284, 2.821914, 0, 0, 0, 0, 0, 0, 0, 1.528971, 1.539239, 1.339339, 1.536803, 1.768328, 1.122678, 31.0, 31.0]"
2013/02/18,"[0.06245, 0.133596, 0.165144, 0, 0, 0.25107, 0, 0, 0, 0, 0, 0, 0, 0, 0.361562, 0, 0, 0.439291, 0, 0, 0.522724, 0.654459, 3.011236, 0, 0, 0, 0, 0, 0, 0, 1.431775, 1.360947, 1.292761, 1.441622, 1.488522, 1.122678, 31.0, 33.0]"
2013/03/08,"[0.094949, 0.173462, 0.211332, 0, 0, 0.323642, 0, 0, 0, 0, 0, 0, 0, 0, 0.486537, 0, 0, 0.611242, 0, 0, 0.739737, 0.936287, 1.197903, 0, 0, 0, 0, 0, 0, 0, 1.533707, 1.53072, 1.460061, 1.514263, 1.628333, 1.122678, 40.0, 40.0]"
2013/03/09,"[0.099723, 0.207427, 0.262495, 0, 0, 0.410113, 0, 0, 0, 0, 0, 0, 0, 0, 0.61829, 0, 0, 0.751117, 0, 0, 0.893562, 1.110241, 1.740223, 0, 0, 0, 0, 0, 0, 0, 1.53841, 1.353535, 1.414185, 1.561693, 1.416057, 1.122678, 48.0, 48.0]"
2013/03/10,"[0.055114, 0.124013, 0.158393, 0, 0, 0.265511, 0, 0, 0, 0, 0, 0, 0, 0, 0.394151, 0, 0, 0.494094, 0, 0, 0.572787, 0.794594, 1.938104, 0, 0, 0, 0, 0, 0, 0, 1.637307, 1.564146, 1.426075, 1.655292, 1.841939, 1.122678, 18.0, 23.0]"
2013/03/13,"[0.0933523922764228, 0.161958, 0.20823, 0, 0, 0.337919, 0, 0, 0, 0, 0, 0, 0, 0, 0.513782, 0, 0, 0.63202, 0, 0, 0.767244, 0.994333, 3.2249, 0, 0, 0, 0, 0, 0, 0, 1.60907, 1.447356, 1.452235, 1.640778, 1.735081, 1.122678, 0.0, 8.0]"
2013/03/16,"[0.147007, 0.251426, 0.303698, 0, 0, 0.436514, 0, 0, 0, 0, 0, 0, 0, 0, 0.599575, 0, 0, 0.695157, 0, 0, 0.742793, 0.871087, 2.527917, 0, 0, 0, 0, 0, 0, 0, 1.225032, 1.117991, 1.103525, 1.235936, 1.317742, 1.122678, 21.0, 25.0]"
2013/03/17,"[0.122261, 0.260681, 0.33314, 0, 0, 0.52191, 0, 0, 0, 0, 0, 0, 0, 0, 0.756902, 0, 0, 0.903623, 0, 0, 1.047004, 1.268675, 2.843644, 0, 0, 0, 0, 0, 0, 0, 1.462034, 1.202962, 1.285155, 1.503466, 1.348826, 1.122678, 22.0, 24.0]"
2013/03/18,"[0.189261, 0.418071, 0.546488, 0, 0, 0.820089, 0, 0, 0, 0, 0, 0, 0, 0, 1.220671, 0, 0, 1.475281, 0, 0, 1.672868, 0.6794867085620182, 3.656892, 0, 0, 0, 0, 0, 0, 0, 1.420696, 1.004733, 1.298758, 1.458716, 0.821674, 1.122678, 2.0, 4.0]"
2013/03/19,"[0.156946, 0.420556, 0.542253, 0, 0, 0.818628, 0, 0, 0, 0, 0, 0, 0, 0, 1.145313, 0, 0, 1.310821, 0, 0, 1.476625, 1.750076, 3.839507, 0, 0, 0, 0, 0, 0, 0, 1.284632, 0.915475, 1.102687, 1.354669, 1.105987, 1.122678, 1.0, 1.0]"
2013/03/20,"[0.114933, 0.291716, 0.391732, 0, 0, 0.627017, 0, 0, 0, 0, 0, 0, 0, 0, 0.971141, 0, 0, 1.143824, 0, 0, 1.316217, 1.516328, 3.255968, 0, 0, 0, 0, 0, 0, 0, 1.572315, 1.0952, 1.413109, 1.648048, 1.087422, 1.122678, 1.0, 1.0]"
2013/03/21,"[0.0933523922764228, 0.274869, 0.350385, 0, 0, 0.535209, 0, 0, 0, 0, 0, 0, 0, 0, 0.781099, 0, 0, 0.897541, 0, 0, 1.004987, 1.204114, 3.470928, 0, 0, 0, 0, 0, 0, 0, 1.378651, 0.907364, 1.216326, 1.45435, 1.121645, 1.122678, 0.0, 1.0]"
2013/03/22,"[0.194353, 0.402698, 0.505492, 0, 0, 0.75201, 0, 0, 0, 0, 0, 0, 0, 0, 1.061672, 0, 0, 1.234986, 0, 0, 1.409406, 1.692511, 3.502188, 0, 0, 0, 0, 0, 0, 0, 1.29906, 1.020739, 1.156701, 1.345685, 1.206839, 1.122678, 1.0, 1.0]"
2013/03/23,"[0.141406, 0.314263, 0.404742, 0, 0, 0.630122, 0, 0, 0, 0, 0, 0, 0, 0, 0.946856, 0, 0, 1.121704, 0, 0, 1.299322, 1.542453, 3.111473, 0, 0, 0, 0, 0, 0, 0, 1.4956, 1.146755, 1.355188, 1.549029, 1.227298, 1.122678, 7.0, 7.0]"
2013/03/26,"[0.146, 0.442607, 0.584459, 0, 0, 0.921151, 0, 0, 0, 0, 0, 0, 0, 0, 1.393201, 0, 0, 1.652341, 0, 0, 1.91734, 2.282374, 3.541186, 0, 0, 0, 0, 0, 0, 0, 1.552539, 1.186455, 1.398418, 1.610318, 1.281913, 1.122678, 6.0, 7.0]"
2013/04/03,"[0.044812, 0.12798, 0.148435, 0, 0, 0.243019, 0, 0, 0, 0, 0, 0, 0, 0, 0.347162, 0, 0, 0.428889, 0, 0, 0.517009, 0.6794867085620182, 3.508421, 0, 0, 0, 0, 0, 0, 0, 1.513558, 1.435021, 1.302405, 1.536734, 1.275332, 1.122678, 1.0, 1.0]"
2013/04/08,"[0.209879, 0.566813, 0.744946, 0, 0, 1.159126, 0, 0, 0, 0, 0, 0, 0, 0, 1.712406, 0, 0, 1.995397, 0, 0, 2.289729, 2.662321, 3.035555, 0, 0, 0, 0, 0, 0, 0, 1.441992, 1.048827, 1.275292, 1.511834, 1.112529, 1.122678, 3.0, 3.0]"
2013/04/15,"[0.073019, 0.137541, 0.161998, 0, 0, 0.249508, 0, 0, 0, 0, 0, 0, 0, 0, 0.34477, 0, 0, 0.428061, 0, 0, 0.521184, 0.680268, 2.082287, 0, 0, 0, 0, 0, 0, 0, 1.383894, 1.501725, 1.225684, 1.37016, 1.677163, 1.122678, 33.0, 35.0]"
2013/04/16,"[0.182126, 0.429641, 0.554287, 0, 0, 0.856441, 0, 0, 0, 0, 0, 0, 0, 0, 1.252505, 0, 0, 1.480376, 0, 0, 1.689415, 1.834263, 3.470538, 0, 0, 0, 0, 0, 0, 0, 1.442257, 1.128932, 1.274535, 1.493414, 1.129953, 1.122678, 21.0, 23.0]"
2013/04/23,"[0.101739, 0.218918, 0.281517, 0, 0, 0.458669, 0, 0, 0, 0, 0, 0, 0, 0, 0.69981, 0, 0, 0.850243, 0, 0, 1.011333, 1.208355, 4.059533, 0, 0, 0, 0, 0, 0, 0, 1.609372, 1.330963, 1.43852, 1.656982, 1.355392, 1.122678, 16.0, 16.0]"
2013/04/28,"[0.043982, 0.098321, 0.126148, 0, 0, 0.195874, 0, 0, 0, 0, 0, 0, 0, 0, 0.307071, 0, 0, 0.367774, 0, 0, 0.444793, 0.6794867085620182, 3.587798, 0, 0, 0, 0, 0, 0, 0, 1.57149, 1.337606, 1.475354, 1.616801, 1.298787, 1.122678, 3.0, 3.0]"
2013/04/29,"[0.072097, 0.144158, 0.173576, 0, 0, 0.269559, 0, 0, 0, 0, 0, 0, 0, 0, 0.339795, 0, 0, 0.369093, 0, 0, 0.47453, 0.6794867085620182, 3.65847, 0, 0, 0, 0, 0, 0, 0, 1.544385, 1.813449, 1.401357, 1.52137, 1.727098, 1.122678, 29.0, 29.0]"
2013/04/30,"[0.058664, 0.128436, 0.159651, 0, 0, 0.270859, 0, 0, 0, 0, 0, 0, 0, 0, 0.41297, 0, 0, 0.520338, 0, 0, 0.651811, 0.6794867085620182, 4.440318, 0, 0, 0, 0, 0, 0, 0, 1.703276, 1.64922, 1.504971, 1.728467, 1.536155, 1.122678, 5.0, 5.0]"
2013/05/07,"[0.029273, 0.055667, 0.059052, 0, 0, 0.11923, 0, 0, 0, 0, 0, 0, 0, 0, 0.161946, 0, 0, 0.223046, 0, 0, 0.311546, 0.6794867085620182, 4.698878, 0, 0, 0, 0, 0, 0, 0, 1.839834, 2.37552, 1.393128, 1.829384, 2.290198, 1.122678, 6.0, 11.0]"
2013/05/08,"[0.035648, 0.074646, 0.086941, 0, 0, 0.164788, 0, 0, 0, 0, 0, 0, 0, 0, 0.232715, 0, 0, 0.302527, 0, 0, 0.3904, 0.6794867085620182, 4.94464, 0, 0, 0, 0, 0, 0, 0, 1.744106, 1.865838, 1.371832, 1.773589, 1.740385, 1.122678, 1.0, 1.0]"
2013/05/25,"[0.0933523922764228, 0.109018, 0.114882, 0, 0, 0.147928, 0, 0, 0, 0, 0, 0, 0, 0, 0.186721, 0, 0, 0.224376, 0, 0, 0.277479, 0.384344, 2.962025, 0, 0, 0, 0, 0, 0, 0, 0.950519, 1.445472, 0.938569, 0.883206, 1.763045, 1.122678, 0.0, 14.0]"
2013/05/26,"[0.0933523922764228, 0.334335, 0.412064, 0, 0, 0.33316754453870606, 0, 0, 0, 0, 0, 0, 0, 0, 0.91558, 0, 0, 1.081294, 0, 0, 1.290105, 1.656152, 4.936947, 0, 0, 0, 0, 0, 0, 0, 1.430309, 1.23779, 1.276036, 1.454464, 1.631844, 1.122678, 0.0, 1.0]"
2013/05/27,"[0.0933523922764228, 0.046579, 0.041588, 0, 0, 0.090594, 0, 0, 0, 0, 0, 0, 0, 0, 0.118252, 0, 0, 0.175559, 0, 0, 0.261903, 0.6794867085620182, 4.878112, 0, 0, 0, 0, 0, 0, 0, 1.965493, 2.905626, 1.433697, 1.900177, 2.753375, 1.122678, 0.0, 2.0]"
2013/05/28,"[0.0933523922764228, 0.072282, 0.069065, 0, 0, 0.122261, 0, 0, 0, 0, 0, 0, 0, 0, 0.153393, 0, 0, 0.220826, 0, 0, 0.319393, 0.6794867085620182, 5.305125, 0, 0, 0, 0, 0, 0, 0, 1.558681, 2.646523, 1.270575, 1.431099, 2.519529, 1.122678, 0.0, 3.0]"
2013/05/29,"[0.0933523922764228, 0.101106, 0.104796, 0, 0, 0.164934, 0, 0, 0, 0, 0, 0, 0, 0, 0.231482, 0, 0, 0.306866, 0, 0, 0.412294, 0.615957, 5.363614, 0, 0, 0, 0, 0, 0, 0, 1.549348, 2.10365, 1.411745, 1.481805, 2.624674, 1.122678, 0.0, 9.0]"
2013/06/03,"[0.0933523922764228, 0.224004, 0.276897, 0, 0, 0.447113, 0, 0, 0, 0, 0, 0, 0, 0, 0.636067, 0, 0, 0.774162, 0, 0, 0.908914, 1.112989, 5.133895, 0, 0, 0, 0, 0, 0, 0, 1.574404, 1.410169, 1.335149, 1.607823, 1.511922, 1.122678, 0.0, 4.0]"
2013/06/23,"[0.0933523922764228, 0.187905298245614, 0.132567, 0, 0, 0.19519, 0, 0, 0, 0, 0, 0, 0, 0, 0.314492, 0, 0, 0.382649, 0, 0, 0.438711, 0.485916, 4.954873, 0, 0, 0, 0, 0, 0, 0, 1.545151, 1.202597, 1.553766, 1.573844, 0.973622, 1.122678, 0.0, 0.0]"
2013/06/24,"[0.0933523922764228, 0.057668, 0.058258, 0, 0, 0.06426, 0, 0, 0, 0, 0, 0, 0, 0, 0.095686, 0, 0, 0.102853, 0, 0, 0.174342, 0.6794867085620182, 5.380144, 0, 0, 0, 0, 0, 0, 0, 0.61372, 1.881597, 0.819079, 0.735847, 3.034241, 1.122678, 0.0, 6.0]"
2013/06/26,"[0.0933523922764228, 0.152224, 0.171921, 0, 0, 0.223824, 0, 0, 0, 0, 0, 0, 0, 0, 0.327505, 0, 0, 0.367575, 0, 0, 0.413477, 0.442485, 5.070251, 0, 0, 0, 0, 0, 0, 0, 1.113126, 0.886346, 1.151863, 1.137771, 0.763162, 1.122678, 0.0, 11.0]"
2013/06/27,"[0.0933523922764228, 0.30906, 0.293379, 0, 0, 0.330124, 0, 0, 0, 0, 0, 0, 0, 0, 0.405697, 0, 0, 0.481641, 0, 0, 0.48307, 0.493665, 4.2751, 0, 0, 0, 0, 0, 0, 0, 0.584178, 0.697097, 0.665336, 0.586756, 0.690912, 1.122678, 0.0, 11.0]"
2013/06/29,"[0.0933523922764228, 0.171274, 0.193029, 0, 0, 0.259773, 0, 0, 0, 0, 0, 0, 0, 0, 0.379081, 0, 0, 0.450825, 0, 0, 0.505735, 0.536824, 4.164754, 0, 0, 0, 0, 0, 0, 0, 1.182203, 1.045733, 1.191451, 1.214958, 0.93709, 1.122678, 0.0, 18.0]"
2013/06/30,"[0.0933523922764228, 0.455029, 0.601886, 0, 0, 0.849949, 0, 0, 0, 0, 0, 0, 0, 0, 1.063902, 0, 0, 1.161553, 0, 0, 1.302926, 1.35518, 4.747359, 0, 0, 0, 0, 0, 0, 0, 1.249193, 0.616363, 0.958153, 1.289578, 0.413223, 1.122678, 0.0, 3.0]"
2013/07/01,"[0.0933523922764228, 0.117628, 0.144591, 0, 0, 0.20737, 0, 0, 0, 0, 0, 0, 0, 0, 0.316771, 0, 0, 0.359163, 0, 0, 0.416107, 0.452219, 4.432005, 0, 0, 0, 0, 0, 0, 0, 1.360471, 0.990221, 1.320615, 1.423788, 0.870175, 1.122678, 0.0, 13.0]"
2013/07/02,"[0.0933523922764228, 0.144015, 0.19425, 0, 0, 0.286223, 0, 0, 0, 0, 0, 0, 0, 0, 0.450081, 0, 0, 0.490932, 0, 0, 0.618994, 0.676505, 4.656663, 0, 0, 0, 0, 0, 0, 0, 1.496002, 1.157283, 1.476017, 1.522207, 0.816509, 1.122678, 0.0, 14.0]"
2013/07/04,"[0.0933523922764228, 0.069496, 0.101996, 0, 0, 0.12902, 0, 0, 0, 0, 0, 0, 0, 0, 0.19849, 0, 0, 0.194856, 0, 0, 0.29189, 0.334393, 4.185487, 0, 0, 0, 0, 0, 0, 0, 1.281992, 1.43951, 1.466544, 1.267591, 1.325712, 1.122678, 0.0, 8.0]"
2013/07/05,"[0.0933523922764228, 0.187905298245614, 0.16156, 0, 0, 0.235234, 0, 0, 0, 0, 0, 0, 0, 0, 0.381387, 0, 0, 0.467014, 0, 0, 0.537627, 0.6794867085620182, 4.792828, 0, 0, 0, 0, 0, 0, 0, 1.600364, 1.248772, 1.637816, 1.616122, 1.012464, 1.122678, 0.0, 0.0]"
2013/07/07,"[0.0933523922764228, 0.074899, 0.094812, 0, 0, 0.123185, 0, 0, 0, 0, 0, 0, 0, 0, 0.194515, 0, 0, 0.226973, 0, 0, 0.293568, 0.344696, 4.881616, 0, 0, 0, 0, 0, 0, 0, 1.297948, 1.502513, 1.463037, 1.297301, 1.647505, 1.122678, 0.0, 18.0]"
2013/07/08,"[0.0933523922764228, 0.074327, 0.082391, 0, 0, 0.106994, 0, 0, 0, 0, 0, 0, 0, 0, 0.171313, 0, 0, 0.207124, 0, 0, 0.27442, 0.333275, 4.506821, 0, 0, 0, 0, 0, 0, 0, 1.275323, 1.714283, 1.427953, 1.295703, 2.077898, 1.122678, 0.0, 18.0]"
2013/07/09,"[0.0933523922764228, 0.065153, 0.069842, 0, 0, 0.092231, 0, 0, 0, 0, 0, 0, 0, 0, 0.137708, 0, 0, 0.148508, 0, 0, 0.227247, 0.6794867085620182, 3.834152, 0, 0, 0, 0, 0, 0, 0, 1.09222, 0.761313, 1.085141, 1.189852, 2.087368, 1.122678, 0.0, 15.0]"
2013/07/10,"[0.0933523922764228, 0.078178, 0.092331, 0, 0, 0.128013, 0, 0, 0, 0, 0, 0, 0, 0, 0.213427, 0, 0, 0.247553, 0, 0, 0.335276, 0.396038, 4.23553, 0, 0, 0, 0, 0, 0, 0, 1.505986, 1.61841, 1.598829, 1.540477, 1.750561, 1.122678, 0.0, 8.0]"
2013/07/11,"[0.0933523922764228, 0.081852, 0.09938, 0, 0, 0.148368, 0, 0, 0, 0, 0, 0, 0, 0, 0.267536, 0, 0, 0.334378, 0, 0, 0.462779, 0.568388, 4.313418, 0, 0, 0, 0, 0, 0, 0, 1.851034, 2.052577, 1.976879, 1.839982, 2.082298, 1.122678, 0.0, 27.0]"
2013/07/14,"[0.0933523922764228, 0.078004, 0.082361, 0, 0, 0.105724, 0, 0, 0, 0, 0, 0, 0, 0, 0.162366, 0, 0, 0.178156, 0, 0, 0.258304, 0.311175, 4.413402, 0, 0, 0, 0, 0, 0, 0, 1.185474, 1.694406, 1.265495, 1.237855, 2.169235, 1.122678, 0.0, 4.0]"
2013/07/15,"[0.0933523922764228, 0.187905298245614, 0.143267, 0, 0, 0.199874, 0, 0, 0, 0, 0, 0, 0, 0, 0.310047, 0, 0, 0.554318369612069, 0, 0, 0.6333750661686236, 0.49433, 5.003832, 0, 0, 0, 0, 0, 0, 0, 1.404295, 1.1362007126925127, 1.483378, 1.404295, 1.026563747863247, 1.122678, 0.0, 0.0]"
2013/07/16,"[0.0933523922764228, 0.07323, 0.096725, 0, 0, 0.12886, 0, 0, 0, 0, 0, 0, 0, 0, 0.206911, 0, 0, 0.206239, 0, 0, 0.331712, 0.417212, 4.649502, 0, 0, 0, 0, 0, 0, 0, 1.261735, 1.533773, 1.388125, 1.28438, 1.747851, 1.122678, 0.0, 20.0]"
2013/07/17,"[0.0933523922764228, 0.052353, 0.050881, 0, 0, 0.056213, 0, 0, 0, 0, 0, 0, 0, 0, 0.48459976230809976, 0, 0, 0.554318369612069, 0, 0, 0.094596, 0.102011, 4.169376, 0, 0, 0, 0, 0, 0, 0, 0.171141, 1.1362007126925127, 1.3013590253833969, 0.171141, 1.438565, 1.122678, 0.0, 13.0]"
2013/08/08,"[0.0933523922764228, 0.15311, 0.184047, 0, 0, 0.289159, 0, 0, 0, 0, 0, 0, 0, 0, 0.541332, 0, 0, 0.697112, 0, 0, 0.880333, 0.6794867085620182, 6.353097, 0, 0, 0, 0, 0, 0, 0, 1.989123, 2.070073, 2.103899, 1.963594, 1.97115, 1.122678, 0.0, 13.0]"
2013/08/18,"[0.0933523922764228, 0.136066, 0.159692, 0, 0, 0.224763, 0, 0, 0, 0, 0, 0, 0, 0, 0.370963, 0, 0, 0.439529, 0, 0, 0.577729, 0.689578, 5.538866, 0, 0, 0, 0, 0, 0, 0, 1.559715, 1.659727, 1.648923, 1.571482, 1.807628, 1.122678, 0.0, 8.0]"
2013/08/19,"[0.0933523922764228, 0.227583, 0.264029, 0, 0, 0.394312, 0, 0, 0, 0, 0, 0, 0, 0, 0.622685, 0, 0, 0.656968, 0, 0, 0.877405, 0.6794867085620182, 4.929855, 0, 0, 0, 0, 0, 0, 0, 1.402026, 0.844341, 1.330772, 1.467464, 1.046245, 1.122678, 0.0, 13.0]"
2013/08/25,"[0.0933523922764228, 0.187905298245614, 0.046067, 0, 0, 0.047927, 0, 0, 0, 0, 0, 0, 0, 0, 0.063857, 0, 0, 0.554318369612069, 0, 0, 0.6333750661686236, 0.10265, 4.440024, 0, 0, 0, 0, 0, 0, 0, 0.58831, 1.1362007126925127, 0.952905, 0.58831, 1.026563747863247, 1.122678, 0.0, 0.0]"
2013/08/27,"[0.0933523922764228, 0.05722, 0.058489, 0, 0, 0.08957, 0, 0, 0, 0, 0, 0, 0, 0, 0.192108, 0, 0, 0.282803, 0, 0, 0.6333750661686236, 0.485703, 6.491191, 0, 0, 0, 0, 0, 0, 0, 2.205373, 2.490945, 2.521912, 2.133987, 3.086507, 1.122678, 0.0, 8.0]"
2013/08/28,"[0.0933523922764228, 0.064085, 0.056925, 0, 0, 0.051113, 0, 0, 0, 0, 0, 0, 0, 0, 0.48459976230809976, 0, 0, 0.554318369612069, 0, 0, 0.6333750661686236, 0.088593, 4.779352, 0, 0, 0, 0, 0, 0, 0, -0.429856, 1.1362007126925127, 1.3013590253833969, -0.429856, 1.026563747863247, 1.122678, 0.0, 6.0]"
2013/09/03,"[0.0933523922764228, 0.187905298245614, 0.136689, 0, 0, 0.195172, 0, 0, 0, 0, 0, 0, 0, 0, 0.295962, 0, 0, 0.33289, 0, 0, 0.6333750661686236, 0.6794867085620182, 2.435851, 0, 0, 0, 0, 0, 0, 0, 1.320286, 0.880762, 1.266294, 1.393323, 1.026563747863247, 1.122678, 0.0, 0.0]"
2013/09/04,"[0.0933523922764228, 0.187905298245614, 0.114913, 0, 0, 0.130019, 0, 0, 0, 0, 0, 0, 0, 0, 0.147308, 0, 0, 0.128552, 0, 0, 0.169472, 0.204877, 2.636799, 0, 0, 0, 0, 0, 0, 0, 0.480353, -0.097034, 0.44761, 0.550271, 0.71635, 1.122678, 0.0, 0.0]"
2013/10/15,"[0.127193, 0.158327, 0.177452, 0, 0, 0.224618, 0, 0, 0, 0, 0, 0, 0, 0, 0.338532, 0, 0, 0.400601, 0, 0, 0.493555, 0.551021, 3.326104, 0, 0, 0, 0, 0, 0, 0, 1.217646, 1.363217, 1.35302, 1.181331, 1.246621, 1.122678, 2.0, 2.0]"
2013/10/30,"[0.059881, 0.075528, 0.088072, 0, 0, 0.112913, 0, 0, 0, 0, 0, 0, 0, 0, 0.16445, 0, 0, 0.187173, 0, 0, 0.221659, 0.240747, 3.83925, 0, 0, 0, 0, 0, 0, 0, 1.127522, 1.07488, 1.191097, 1.136296, 0.986694, 1.122678, 6.0, 6.0]"
2013/11/08,"[0.028367, 0.040923, 0.049773, 0, 0, 0.066023, 0, 0, 0, 0, 0, 0, 0, 0, 0.099079, 0, 0, 0.112883, 0, 0, 0.136026, 0.147939, 3.106386, 0, 0, 0, 0, 0, 0, 0, 1.232596, 1.1559, 1.274484, 1.258353, 1.076378, 1.122678, 39.0, 40.0]"
2013/11/14,"[0.021853, 0.037545, 0.047783, 0, 0, 0.068924, 0, 0, 0, 0, 0, 0, 0, 0, 0.11377, 0, 0, 0.134825, 0, 0, 0.165177, 0.184513, 3.388168, 0, 0, 0, 0, 0, 0, 0, 1.554833, 1.349457, 1.588055, 1.585584, 1.230477, 1.122678, 18.0, 18.0]"
2013/11/17,"[0.23052, 0.309966, 0.344831, 0, 0, 0.42366, 0, 0, 0, 0, 0, 0, 0, 0, 0.561173, 0, 0, 0.633039, 0, 0, 0.723085, 0.799347, 1.585065, 0, 0, 0, 0, 0, 0, 0, 0.890393, 0.898606, 0.927918, 0.879642, 0.835291, 1.122678, 35.0, 35.0]"
2013/11/18,"[0.201673, 0.256899, 0.281179, 0, 0, 0.340959, 0, 0, 0, 0, 0, 0, 0, 0, 0.459495, 0, 0, 0.529354, 0, 0, 0.620423, 0.690859, 1.485066, 0, 0, 0, 0, 0, 0, 0, 0.934285, 1.082286, 1.019672, 0.89671, 1.043, 1.122678, 40.0, 40.0]"
2013/11/19,"[0.105431, 0.173761, 0.212339, 0, 0, 0.304376, 0, 0, 0, 0, 0, 0, 0, 0, 0.477754, 0, 0, 0.575605, 0, 0, 0.704361, 0.809898, 1.425173, 0, 0, 0, 0, 0, 0, 0, 1.476864, 1.400851, 1.492741, 1.480569, 1.315091, 1.122678, 46.0, 46.0]"
2013/11/20,"[0.088238, 0.149609, 0.18584, 0, 0, 0.273461, 0, 0, 0, 0, 0, 0, 0, 0, 0.437729, 0, 0, 0.529875, 0, 0, 0.647294, 0.734891, 1.958441, 0, 0, 0, 0, 0, 0, 0, 1.548834, 1.411815, 1.548501, 1.561127, 1.274968, 1.122678, 4.0, 4.0]"
2013/11/23,"[0.030419, 0.047152, 0.057907, 0, 0, 0.082554, 0, 0, 0, 0, 0, 0, 0, 0, 0.133299, 0, 0, 0.159385, 0, 0, 0.197275, 0.22227, 2.370128, 0, 0, 0, 0, 0, 0, 0, 1.513369, 1.418541, 1.550315, 1.52715, 1.301783, 1.122678, 66.0, 66.0]"
2013/11/24,"[0.028216, 0.055016, 0.07204, 0, 0, 0.111433, 0, 0, 0, 0, 0, 0, 0, 0, 0.189282, 0, 0, 0.230862, 0, 0, 0.285998, 0.320743, 2.769882, 0, 0, 0, 0, 0, 0, 0, 1.72914, 1.492734, 1.714918, 1.761615, 1.287887, 1.122678, 10.0, 10.0]"
2013/11/26,"[0.193359, 0.230163, 0.24152, 0, 0, 0.270233, 0, 0, 0, 0, 0, 0, 0, 0, 0.331437, 0, 0, 0.367596, 0, 0, 0.418082, 0.455897, 1.65333, 0, 0, 0, 0, 0, 0, 0, 0.622609, 0.838767, 0.712493, 0.580877, 0.837617, 1.122678, 14.0, 14.0]"
2013/11/27,"[0.104842, 0.166907, 0.199951, 0, 0, 0.276531, 0, 0, 0, 0, 0, 0, 0, 0, 0.412268, 0, 0, 0.481828, 0, 0, 0.558719, 0.591899, 2.318861, 0, 0, 0, 0, 0, 0, 0, 1.308858, 1.144544, 1.309835, 1.323985, 0.997953, 1.122678, 19.0, 19.0]"
2013/11/29,"[0.091492, 0.151833, 0.183599, 0, 0, 0.259097, 0, 0, 0, 0, 0, 0, 0, 0, 0.398511, 0, 0, 0.476673, 0, 0, 0.571887, 0.648648, 0.96474, 0, 0, 0, 0, 0, 0, 0, 1.417241, 1.313163, 1.434331, 1.418987, 1.186089, 1.122678, 31.0, 31.0]"
2013/11/30,"[0.048273, 0.070197, 0.081502, 0, 0, 0.110091, 0, 0, 0, 0, 0, 0, 0, 0, 0.170733, 0, 0, 0.207382, 0, 0, 0.256984, 0.293519, 1.168181, 0, 0, 0, 0, 0, 0, 0, 1.367399, 1.463577, 1.458553, 1.334967, 1.348186, 1.122678, 61.0, 61.0]"
